排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,191302,葳格學校財團法人臺中市葳格高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,北屯區,臺中市北屯區軍福十八路328號,https://senior.wagor.tc.edu.tw,04-24371728#712,普通科:45(不限);餐飲管理科:44(不限),89,89,"國際教育與雙語學習為校本特色;另設餐飲管理科,班別依年度招生公告。",葳格學校財團法人臺中市葳格高級中學同時提供普通／綜合高中學習與餐飲管理科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展餐旅與服務實務能力。,葳格學校財團法人臺中市葳格高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排餐旅與服務實習與專題實作，形成研究與技能並行的實作學習。,葳格學校財團法人臺中市葳格高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中車站、太原站或捷運松竹站轉乘往北屯軍功地區公車，在軍福十八路校址周邊下車後步行到校。,葳格學校財團法人臺中市葳格高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%91%B3%E6%A0%BC%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E8%91%B3%E6%A0%BC%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%B1%AF%E5%8D%80%E8%BB%8D%E7%A6%8F%E5%8D%81%E5%85%AB%E8%B7%AF328%E8%99%9F,https://senior.wagor.tc.edu.tw/aa/curriculum.html,https://senior.wagor.tc.edu.tw/aa/curriculum.html,https://senior.wagor.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E8%91%B3%E6%A0%BC%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E8%91%B3%E6%A0%BC%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%B1%AF%E5%8D%80%E8%BB%8D%E7%A6%8F%E5%8D%81%E5%85%AB%E8%B7%AF328%E8%99%9F,https://senior.wagor.tc.edu.tw,https://senior.wagor.tc.edu.tw,https://senior.wagor.tc.edu.tw,2026-09-07
,191305,臺中市私立新民高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,北區,臺中市北區健行路111號,https://www.shinmin.tc.edu.tw,04-22334105#6171~6179,普通科:363(不限);機械科:45(不限);資訊科:94(不限);電子科:45(不限);電機科:90(不限);機電科:45(不限);商業經營科:121(不限);資料處理科:37(不限);廣告設計科:45(不限);觀光事業科:79(不限);多媒體設計科:93(不限);應用英語科:81(不限);應用日語科:74(不限);室內設計科:45(不限);表演藝術科:27(不限),1284,1284,普通科與工業、商管、外語、設計、表演藝術等多科並設;另有音樂、雙語等特色課程資源。,臺中市私立新民高級中學同時提供普通／綜合高中學習與機械科、資訊科、電子科、電機科、機電科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展機械與製造、資電與工程、建築與空間、商管與數位應用實務能力。,臺中市私立新民高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排機械與製造、資電與工程、建築與空間、商管與數位應用實習與專題實作，形成研究與技能並行的實作學習。,有學生專車。115學年度第1學期校方提供日間部學生專車名單、時間表與價格資料。,可由臺中車站轉乘行經三民路、健行路的市區公車，在新民高中周邊站點下車後步行到校。,學校設有學生宿舍。115學年度提供一年級新生住宿調查與二、三年級新申請住宿，並有宿舍管理規定與住宿申請表。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E6%96%B0%E6%B0%91%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%8D%80%E5%81%A5%E8%A1%8C%E8%B7%AF111%E8%99%9F,https://www.shinmin.tc.edu.tw,https://www.shinmin.tc.edu.tw,https://rpage.shinmin.tc.edu.tw/p/404-1000-1307.php,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E6%96%B0%E6%B0%91%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%8D%80%E5%81%A5%E8%A1%8C%E8%B7%AF111%E8%99%9F,https://rpage.shinmin.tc.edu.tw/p/404-1000-1310.php,https://www.shinmin.tc.edu.tw,https://www.shinmin.tc.edu.tw,2026-09-07
,191308,宜寧學校財團法人臺中市宜寧高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,西屯區,臺中市西屯區東大路一段555號,https://www.inhs.tc.edu.tw,04- 24621800#204,普通科:180(不限);電機科:88(不限);資料處理科:89(不限);觀光事業科:90(不限);電子商務科:45(不限);應用日語科:42(不限),534,534,普通科、電機、資處、電商、觀光、應日等多軌;官網另列電競學程與雙語國中部。,宜寧學校財團法人臺中市宜寧高級中學同時提供普通／綜合高中學習與電機科、資料處理科、觀光事業科、電子商務科、應用日語科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展資電與工程、商管與數位應用、餐旅與服務、外語應用實務能力。,宜寧學校財團法人臺中市宜寧高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排資電與工程、商管與數位應用、餐旅與服務、外語應用實習與專題實作，形成研究與技能並行的實作學習。,宜寧學校財團法人臺中市宜寧高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭 45延或 45延1 路公車，在國安社區、宜寧中學周邊站點下車後步行到校。,宜寧學校財團法人臺中市宜寧高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%AE%9C%E5%AF%A7%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%AE%9C%E5%AF%A7%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%B1%AF%E5%8D%80%E6%9D%B1%E5%A4%A7%E8%B7%AF%E4%B8%80%E6%AE%B5555%E8%99%9F,https://www.inhs.tc.edu.tw,https://www.inhs.tc.edu.tw,https://www.inhs.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%AE%9C%E5%AF%A7%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%AE%9C%E5%AF%A7%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%B1%AF%E5%8D%80%E6%9D%B1%E5%A4%A7%E8%B7%AF%E4%B8%80%E6%AE%B5555%E8%99%9F,https://www.inhs.tc.edu.tw,https://www.inhs.tc.edu.tw,https://www.inhs.tc.edu.tw,2026-09-07
,191309,明德學校財團法人臺中市明德高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,南區,臺中市南區明德街84號,https://www.mdhs.tc.edu.tw,04-22877676#2,普通科:166(不限);商業經營科:47(不限);餐飲管理科:117(不限);多媒體設計科:45(不限);幼兒保育科:74(不限);美容科:117(不限),566,566,普通科與商管、餐飲、多媒體、幼保、美容等職業類科並設;各科依專業實習發展特色。,明德學校財團法人臺中市明德高級中學同時提供普通／綜合高中學習與商業經營科、餐飲管理科、多媒體設計科、幼兒保育科、美容科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展商管與數位應用、餐旅與服務、設計與藝術、家政與照護實務能力。,明德學校財團法人臺中市明德高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排商管與數位應用、餐旅與服務、設計與藝術、家政與照護實習與專題實作，形成研究與技能並行的實作學習。,明德學校財團法人臺中市明德高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭臺鐵至五權站，再轉乘南區市區公車至明德街、明德高中周邊後步行到校。,明德學校財團法人臺中市明德高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E6%98%8E%E5%BE%B7%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E6%98%8E%E5%BE%B7%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8D%97%E5%8D%80%E6%98%8E%E5%BE%B7%E8%A1%9784%E8%99%9F,https://www.mdhs.tc.edu.tw,https://www.mdhs.tc.edu.tw,https://www.mdhs.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E6%98%8E%E5%BE%B7%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E6%98%8E%E5%BE%B7%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8D%97%E5%8D%80%E6%98%8E%E5%BE%B7%E8%A1%9784%E8%99%9F,https://www.mdhs.tc.edu.tw,https://www.mdhs.tc.edu.tw,https://www.mdhs.tc.edu.tw,2026-09-07
,191311,臺中市私立衛道高級中學,私立,中投區免試入學日間部,高中,不限,臺中市,北屯區,臺中市北屯區四平路161號,https://www.vtsh.tc.edu.tw,04-22911187# 230,普通科:180(不限),180,180,普通科以課程計畫、多元選修與校本活動為主;學校官網未標示固定資優班招生資訊。,臺中市私立衛道高級中學普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,臺中市私立衛道高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,有校專車。115學年度第1學期校方公布校專車路線、停靠站、校內停車位置與車資資料。,可搭臺中捷運綠線至文心中清站，再轉乘往四平路方向市區公車，在衛道中學周邊站點下車後步行到校。,學校設有學生宿舍。115學年度高一新生可申請住宿，校方公布男、女生宿舍床位與住宿辦理資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E8%A1%9B%E9%81%93%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%B1%AF%E5%8D%80%E5%9B%9B%E5%B9%B3%E8%B7%AF161%E8%99%9F,https://www.vtsh.tc.edu.tw,https://www.vtsh.tc.edu.tw,https://www.vtsh.tc.edu.tw/news/%E3%80%90%E6%A0%A1%E5%B0%88%E8%BB%8A%E3%80%91115-1-%E5%AD%B8%E6%9C%9F-%E6%A0%A1%E5%B0%88%E8%BB%8A%E8%B7%AF%E7%B7%9A%E8%A1%A8/,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E8%A1%9B%E9%81%93%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%B1%AF%E5%8D%80%E5%9B%9B%E5%B9%B3%E8%B7%AF161%E8%99%9F,https://www.vtsh.tc.edu.tw/category/office/div_300/section_360/,https://www.vtsh.tc.edu.tw,https://www.vtsh.tc.edu.tw,2026-09-07
,191313,臺中市私立曉明女子高級中學,私立,中投區免試入學日間部,高中,女生,臺中市,北區,臺中市北區中清路一段606號,https://www.smgsh.tc.edu.tw,04-22921175#131,普通科:137(女生),137,137,"普通科女校;官網未標示固定資優班招生資訊,實際特色課程與分組依當年度課程計畫。",臺中市私立曉明女子高級中學普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,臺中市私立曉明女子高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,有學生專車。校方提供南投、大里、南區、霧峰、彰化、神岡、潭子、南屯、東海、清水、梧棲、豐原、市政等多條路線與停靠站查詢。,可搭臺中捷運綠線至文心中清站，再轉乘行經中清路的市區公車，在曉明女中周邊站點下車後步行到校。,學校設有住宿安排。115學年度新生報到包含住宿調查，校方另提供宿舍事務與住宿費資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E6%9B%89%E6%98%8E%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E6%B8%85%E8%B7%AF%E4%B8%80%E6%AE%B5606%E8%99%9F,https://www.smgsh.tc.edu.tw,https://www.smgsh.tc.edu.tw,https://www.smgsh.tc.edu.tw/v6/home/CarsList,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E6%9B%89%E6%98%8E%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E6%B8%85%E8%B7%AF%E4%B8%80%E6%AE%B5606%E8%99%9F,https://www.smgsh.tc.edu.tw/v6/Home/News/3346,https://www.smgsh.tc.edu.tw,https://www.smgsh.tc.edu.tw,2026-09-07
,191314,臺中市私立嶺東高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,南屯區,臺中市南屯區嶺東路2號,https://www.lths.tc.edu.tw,04-23898940#22,普通科:248(不限);汽車科:77(不限);資訊科:35(不限);電子科:32(不限);建築科:35(不限);商業經營科:35(不限);廣告設計科:34(不限);觀光事業科:78(不限);餐飲管理科:34(不限);多媒體設計科:77(不限);應用英語科:35(不限),720,720,普通科與汽車、資電、建築、商管、餐旅、設計及應英等多科;另有實用技能與建教合作課程。,臺中市私立嶺東高級中學同時提供普通／綜合高中學習與汽車科、資訊科、電子科、建築科、商業經營科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展機械與製造、資電與工程、建築與空間、商管與數位應用實務能力。,臺中市私立嶺東高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排機械與製造、資電與工程、建築與空間、商管與數位應用實習與專題實作，形成研究與技能並行的實作學習。,有學生交通車。115學年度第1學期校方公布學生交通車路線表與停放位置，並提供各路線查詢。,可由高鐵臺中站或臺中市區轉乘往嶺東地區公車，在嶺東高中、嶺東科大周邊站點下車後步行到校。,學校設有學生宿舍，宿舍位於校園住宿空間，床位依住宿申請與校方分配安排。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%B6%BA%E6%9D%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8D%97%E5%B1%AF%E5%8D%80%E5%B6%BA%E6%9D%B1%E8%B7%AF2%E8%99%9F,https://www.lths.tc.edu.tw/ischool/publish_page/15/,https://www.lths.tc.edu.tw/ischool/publish_page/15/,https://ischool.lths.tc.edu.tw/ischool/publish_page/7/?cid=3048,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%B6%BA%E6%9D%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8D%97%E5%B1%AF%E5%8D%80%E5%B6%BA%E6%9D%B1%E8%B7%AF2%E8%99%9F,https://ischool.lths.tc.edu.tw/ischool/widget/main_menu/show.php?cid=3227,https://www.lths.tc.edu.tw,https://www.lths.tc.edu.tw,2026-09-07
,191412,光華學校財團法人臺中市光華高級工業職業學校,私立,中投區免試入學日間部,高職,不限,臺中市,太平區,臺中市太平區東平路18號,https://www.khvs.tc.edu.tw,04-23949009#1120,機械科:23(不限);電機科:23(不限);消防工程科:23(不限),69,69,"工業技職特色校,發展電機、機械、消防工程及AIoT跨域實作;本次招生資料未列固定資優班。",光華學校財團法人臺中市光華高級工業職業學校依機械科、電機科、消防工程科規劃專業課程，學習涵蓋機械與製造、資電與工程、工業技術，並配置專業科目、實習科目、技能應用與專題實作。,光華學校財團法人臺中市光華高級工業職業學校各專業科別安排實習操作與專題實作，內容對應機械與製造、資電與工程、工業技術，並結合設備操作、技能訓練、作品製作或成果發表。,光華學校財團法人臺中市光華高級工業職業學校的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中車站轉乘往太平方向市區公車，在東平路、光華高工周邊站點下車後步行到校。,光華學校財團法人臺中市光華高級工業職業學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%85%89%E8%8F%AF%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%85%89%E8%8F%AF%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%AA%E5%B9%B3%E5%8D%80%E6%9D%B1%E5%B9%B3%E8%B7%AF18%E8%99%9F,https://www.khvs.tc.edu.tw,https://www.khvs.tc.edu.tw,https://www.khvs.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%85%89%E8%8F%AF%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%85%89%E8%8F%AF%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%AA%E5%B9%B3%E5%8D%80%E6%9D%B1%E5%B9%B3%E8%B7%AF18%E8%99%9F,https://www.khvs.tc.edu.tw,https://www.khvs.tc.edu.tw,https://www.khvs.tc.edu.tw,2026-09-07
,191B05,臺中市私立新民高級中學進修部,私立,中投區免試入學進修部,進修部,不限,臺中市,北區,臺中市北區健行路111號,https://www.shinmin.tc.edu.tw,04-22334105#6167,普通科(日間班):40(不限);機械科(夜間班):40(不限);電機科(夜間班):40(不限);商業經營科(夜間班):40(不限);觀光事業科(夜間班):40(不限);多媒體設計科(夜間班):40(不限);應用英語科(夜間班):40(不限);應用日語科(夜間班):40(不限),320,320,"進修部依當年度核定科別開班;官網未標示另設固定資優班,實際班別以進修部公告為準。",臺中市私立新民高級中學進修部以普通科、機械科、電機科、商業經營科、觀光事業科為主要學習科別，課程兼顧一般科目與機械與製造、資電與工程、商管與數位應用專業核心，並依進修學制安排實務與技能應用課程。,臺中市私立新民高級中學進修部的實作學習依普通科、機械科、電機科、商業經營科、觀光事業科配置專業實習與專題實作，重點放在機械與製造、資電與工程、商管與數位應用技能操作、作品製作與成果呈現。,臺中市私立新民高級中學進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中車站轉乘行經三民路、健行路的市區公車，在新民高中周邊站點下車後步行到校。,臺中市私立新民高級中學進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E6%96%B0%E6%B0%91%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%8D%80%E5%81%A5%E8%A1%8C%E8%B7%AF111%E8%99%9F,https://rpage.shinmin.tc.edu.tw/p/412-1000-221.php,https://rpage.shinmin.tc.edu.tw/p/412-1000-221.php,https://www.shinmin.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E6%96%B0%E6%B0%91%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8C%97%E5%8D%80%E5%81%A5%E8%A1%8C%E8%B7%AF111%E8%99%9F,https://www.shinmin.tc.edu.tw,https://www.shinmin.tc.edu.tw,https://www.shinmin.tc.edu.tw,2026-09-07
,191B14,臺中市私立嶺東高級中學進修部,私立,中投區免試入學進修部,進修部,不限,臺中市,南屯區,臺中市南屯區嶺東路2號,https://www.lths.tc.edu.tw,04-23898940#52,資訊科(夜間班):40(不限);商業經營科(夜間班):40(不限);資料處理科(夜間班):40(不限);觀光事業科(夜間班):80(不限),200,200,普通科與汽車、資電、建築、商管、餐旅、設計及應英等多科;另有實用技能與建教合作課程。,臺中市私立嶺東高級中學進修部以資訊科、商業經營科、資料處理科、觀光事業科為主要學習科別，課程兼顧一般科目與資電與工程、商管與數位應用、餐旅與服務專業核心，並依進修學制安排實務與技能應用課程。,臺中市私立嶺東高級中學進修部的實作學習依資訊科、商業經營科、資料處理科、觀光事業科配置專業實習與專題實作，重點放在資電與工程、商管與數位應用、餐旅與服務技能操作、作品製作與成果呈現。,臺中市私立嶺東高級中學進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由高鐵臺中站或臺中市區轉乘往嶺東地區公車，在嶺東高中、嶺東科大周邊站點下車後步行到校。,臺中市私立嶺東高級中學進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%B6%BA%E6%9D%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8D%97%E5%B1%AF%E5%8D%80%E5%B6%BA%E6%9D%B1%E8%B7%AF2%E8%99%9F,https://www.lths.tc.edu.tw/ischool/publish_page/15/,https://www.lths.tc.edu.tw/ischool/publish_page/15/,https://www.lths.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%B6%BA%E6%9D%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8D%97%E5%B1%AF%E5%8D%80%E5%B6%BA%E6%9D%B1%E8%B7%AF2%E8%99%9F,https://www.lths.tc.edu.tw,https://www.lths.tc.edu.tw,https://www.lths.tc.edu.tw,2026-09-07
,193301,臺中市立臺中女子高級中等學校,公立,中投區免試入學日間部,高中,女校,臺中市,西區,臺中市西區自由路一段95號,https://www.tcgs.tc.edu.tw,04-22205108#203,普通科:613(女生),613,613,數理資優班、人文社會資優班、語文資優班、創意科學實驗班;各班依鑑定或校方遴選辦理。,普通高中課程涵蓋語文、數理、人文社會、自然與科技，並設數理、人文社會、語文資優及創意科學等進階學習路徑。,臺中市立臺中女子高級中等學校的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,臺中市立臺中女子高級中等學校的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中車站轉乘行經自由路、民權路的市區公車，在臺中女中周邊站點下車後步行到校。,臺中市立臺中女子高級中等學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%AB%8B%E8%87%BA%E4%B8%AD%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%8D%80%E8%87%AA%E7%94%B1%E8%B7%AF%E4%B8%80%E6%AE%B595%E8%99%9F,https://www.tcgs.tc.edu.tw,https://www.tcgs.tc.edu.tw,https://www.tcgs.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%AB%8B%E8%87%BA%E4%B8%AD%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%8D%80%E8%87%AA%E7%94%B1%E8%B7%AF%E4%B8%80%E6%AE%B595%E8%99%9F,https://www.tcgs.tc.edu.tw,https://www.tcgs.tc.edu.tw,https://www.tcgs.tc.edu.tw,2026-09-07
