排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,074323,彰化縣立和美高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,和美鎮,508 彰化縣和美鎮西園路31號,https://www.hmjh.chc.edu.tw/,,普通科:90(不限),90,90,請以各校當年度公告為準,彰化縣立和美高級中學：115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索。,彰化縣立和美高級中學：以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,彰化縣立和美高級中學：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,彰化縣立和美高級中學：可由臺鐵彰化站轉乘往和美方向公車，在和美市區學校周邊站點下車後步行到校。,彰化縣立和美高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E5%92%8C%E7%BE%8E%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20508%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E8%A5%BF%E5%9C%92%E8%B7%AF31%E8%99%9F,https://hmjh.chc.edu.tw/posts/4924 | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://hmjh.chc.edu.tw/posts/4924 | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.hmjh.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E5%92%8C%E7%BE%8E%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20508%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E8%A5%BF%E5%9C%92%E8%B7%AF31%E8%99%9F,https://www.hmjh.chc.edu.tw/,https://www.hmjh.chc.edu.tw/,https://www.hmjh.chc.edu.tw/,2026-09-08
,074328,彰化縣立田中高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,田中鎮,520 彰化縣田中鎮文化街23號,https://tcjh.chc.edu.tw/,,普通科:87(不限),87,87,請以各校當年度公告為準,彰化縣立田中高級中學：115學年度普通科課程結合半導體實驗班、校訂必修、多元選修、探究實作與自主學習，強化數理科技與跨域素養。,彰化縣立田中高級中學：以自然與社會探究、自主學習、科技實作及半導體實驗班相關專題作為主要研究／實作形式。,彰化縣立田中高級中學：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,彰化縣立田中高級中學：可由臺鐵田中站轉乘田中地區公車或步行前往學校。,彰化縣立田中高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E7%94%B0%E4%B8%AD%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20520%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E6%96%87%E5%8C%96%E8%A1%9723%E8%99%9F,https://tcjh.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://tcjh.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://tcjh.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E7%94%B0%E4%B8%AD%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20520%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E6%96%87%E5%8C%96%E8%A1%9723%E8%99%9F,https://tcjh.chc.edu.tw/,https://tcjh.chc.edu.tw/,https://tcjh.chc.edu.tw/,2026-09-08
,074339,彰化縣立成功高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,溪湖鎮,514 彰化縣溪湖鎮福德路310號,https://cksh.chc.edu.tw/,,普通科:81(不限),81,81,請以各校當年度公告為準,彰化縣立成功高級中學：115學年度普通科課程搭配半導體實驗班、校訂必修、多元選修、探究實作、自主學習與科技應用。,彰化縣立成功高級中學：以自然與社會探究、自主學習、科技應用及半導體實驗班專題作為主要實作／專題型學習。,彰化縣立成功高級中學：學校沒有專屬校車；校方與員林客運合作，部分一般公車路線延駛至成功高中，另有學生限定的員林專車。,彰化縣立成功高級中學：可由臺鐵員林站轉乘往溪湖方向的客運，在溪湖市區學校周邊站點下車後步行到校。,彰化縣立成功高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E6%88%90%E5%8A%9F%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20514%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E7%A6%8F%E5%BE%B7%E8%B7%AF310%E8%99%9F,https://cksh.chc.edu.tw/open_files/%264%26399 | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://cksh.chc.edu.tw/open_files/%264%26399 | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://cksh.chc.edu.tw/posts/10090,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E6%88%90%E5%8A%9F%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20514%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E7%A6%8F%E5%BE%B7%E8%B7%AF310%E8%99%9F,https://cksh.chc.edu.tw/,https://cksh.chc.edu.tw/,https://cksh.chc.edu.tw/,2026-09-08
,080302,國立南投高級中學,公立,彰化區免試入學日間部,高職,不限,南投縣,南投市,540 南投縣南投市建國路137號,https://www.ntsh.ntct.edu.tw/,,電子科:1(不限)；建築科:1(不限)；電腦機械製圖科:1(不限),3,3,請以各校當年度公告為準,國立南投高級中學同時提供普通／綜合高中學習與電子科、電機科、建築科、美工科、電腦機械製圖科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展機械與製造、資電與工程、建築與空間、商管與數位應用實務能力。,國立南投高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排機械與製造、資電與工程、建築與空間、商管與數位應用實習與專題實作，形成研究與技能並行的實作學習。,國立南投高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,國立南投高級中學：可搭臺中往南投的客運至南投市區或南投轉運站，再轉乘市區公車至建國路、南投高中周邊下車。,國立南投高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E5%BB%BA%E5%9C%8B%E8%B7%AF137%E8%99%9F,https://www.ntsh.ntct.edu.tw,https://www.ntsh.ntct.edu.tw,https://www.ntsh.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E5%BB%BA%E5%9C%8B%E8%B7%AF137%E8%99%9F,https://www.ntsh.ntct.edu.tw,https://www.ntsh.ntct.edu.tw,https://www.ntsh.ntct.edu.tw,2026-09-08
,080305,國立中興高級中學,公立,彰化區免試入學日間部,高中,不限,南投縣,南投市,54044 南投縣南投市中興新村中學路2號,https://www.chsh.ntct.edu.tw/,,普通科:3(不限),3,3,請以各校當年度公告為準,國立中興高級中學普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,國立中興高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,國立中興高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,國立中興高級中學：可由臺中或高鐵臺中站搭往南投／中興新村方向客運，在中興新村下車後步行至中學路校區。,國立中興高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%B8%AD%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2054044%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%AD%E8%88%88%E6%96%B0%E6%9D%91%E4%B8%AD%E5%AD%B8%E8%B7%AF2%E8%99%9F,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%B8%AD%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2054044%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%AD%E8%88%88%E6%96%B0%E6%9D%91%E4%B8%AD%E5%AD%B8%E8%B7%AF2%E8%99%9F,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,2026-09-08
,080307,國立竹山高級中學,公立,彰化區免試入學日間部,綜高,不限,南投縣,竹山鎮,557 南投縣竹山鎮下橫街253號,https://www.cshs.ntct.edu.tw/,,綜合高中:2(不限)；商業經營科:2(不限)；國際貿易科:3(不限)；資料處理科:1(不限)；廣告設計科:1(不限)；多媒體設計科:1(不限),10,10,請以各校當年度公告為準,國立竹山高級中學同時提供普通／綜合高中學習與商業經營科、國際貿易科、資料處理科、廣告設計科、多媒體設計科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展商管與數位應用、設計與藝術實務能力。,國立竹山高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排商管與數位應用、設計與藝術實習與專題實作，形成研究與技能並行的實作學習。,國立竹山高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,國立竹山高級中學：可由臺中或斗六搭往竹山方向客運至竹山站，再轉乘竹山市區交通至枋坪巷校址周邊。,國立竹山高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20557%20%E5%8D%97%E6%8A%95%E7%B8%A3%E7%AB%B9%E5%B1%B1%E9%8E%AE%E4%B8%8B%E6%A9%AB%E8%A1%97253%E8%99%9F,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20557002%20%E5%8D%97%E6%8A%95%E7%B8%A3%E7%AB%B9%E5%B1%B1%E9%8E%AE%E6%9E%8B%E5%9D%AA%E5%B7%B71-3%E8%99%9F,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,2026-09-08
,080404,國立南投高級商業職業學校,公立,彰化區免試入學日間部,高職,不限,南投縣,南投市,540 南投縣南投市三興里彰南路一段993號,https://www.pntcv.ntct.edu.tw/,,商業經營科:2(不限)；會計事務科:1(不限)；資料處理科:2(不限)；廣告設計科:1(不限)；觀光事業科:1(不限)；餐飲管理科:1(不限)；電子商務科:1(不限)；應用英語科:1(不限),10,10,請以各校當年度公告為準,國立南投高級商業職業學校依商業經營科、會計事務科、資料處理科、廣告設計科、觀光事業科、餐飲管理科規劃專業課程，學習涵蓋資電與工程、商管與數位應用、餐旅與服務、設計與藝術，並配置專業科目、實習科目、技能應用與專題實作。,國立南投高級商業職業學校各專業科別安排實習操作與專題實作，內容對應資電與工程、商管與數位應用、餐旅與服務、設計與藝術，並結合設備操作、技能訓練、作品製作或成果發表。,國立南投高級商業職業學校：有學生專車。115學年度新生專區提供學生專車路線與通車資訊。,國立南投高級商業職業學校：可搭往南投市區的客運至南投轉運站，再轉乘行經彰南路的市區公車，在南投高商周邊下車後步行到校。,國立南投高級商業職業學校：學校設有學生住宿。115學年度新生專區提供住宿資訊與申請表。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%89%E8%88%88%E9%87%8C%E5%BD%B0%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5993%E8%99%9F,https://www.pntcv.ntct.edu.tw/ischool/rfile/156cad7997748ca7d6d374aa143a8d07,https://www.pntcv.ntct.edu.tw/ischool/rfile/156cad7997748ca7d6d374aa143a8d07,https://www.pntcv.ntct.edu.tw/ischool/publish_page/5/?cid=7213,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%89%E8%88%88%E9%87%8C%E5%BD%B0%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5993%E8%99%9F,https://www.pntcv.ntct.edu.tw/ischool/publish_page/5/?cid=7213,https://www.pntcv.ntct.edu.tw,https://www.pntcv.ntct.edu.tw,2026-09-08
,080406,國立草屯高級商工職業學校,公立,彰化區免試入學日間部,高職,不限,南投縣,草屯鎮,542015 南投縣草屯鎮新庄里20鄰芬草路二段736號,https://www.ttvs.ntct.edu.tw/,,機械科:4(不限)；配管科(產特):2(不限)；商業經營科:4(不限)；會計事務科:1(不限)；資料處理科:1(不限)；應用英語科:2(不限),14,14,請以各校當年度公告為準,國立草屯高級商工職業學校依機械科、配管科、商業經營科、會計事務科、資料處理科、應用英語科規劃專業課程，學習涵蓋機械與製造、商管與數位應用、外語應用、工業技術，並配置專業科目、實習科目、技能應用與專題實作。,國立草屯高級商工職業學校各專業科別安排實習操作與專題實作，內容對應機械與製造、商管與數位應用、外語應用、工業技術，並結合設備操作、技能訓練、作品製作或成果發表。,國立草屯高級商工職業學校：有學生專車。115學年度新生入學資料設有專車服務窗口，供學生辦理通學專車相關事項。,國立草屯高級商工職業學校：可搭臺中往草屯的客運至草屯轉運站，再轉乘行經芬草路的公車，在草屯商工周邊下車後步行到校。,國立草屯高級商工職業學校：學校設有住宿服務。115學年度新生入學資料將專車與住宿列為學務處生輔組辦理事項。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8D%89%E5%B1%AF%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20542015%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E6%96%B0%E5%BA%84%E9%87%8C20%E9%84%B0%E8%8A%AC%E8%8D%89%E8%B7%AF%E4%BA%8C%E6%AE%B5736%E8%99%9F,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw/ischool/publish_page/15/?cid=61,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8D%89%E5%B1%AF%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20542015%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E6%96%B0%E5%BA%84%E9%87%8C20%E9%84%B0%E8%8A%AC%E8%8D%89%E8%B7%AF%E4%BA%8C%E6%AE%B5736%E8%99%9F,https://www.ttvs.ntct.edu.tw/ischool/publish_page/15/?cid=61,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,2026-09-08
,080C06,國立草屯高級商工職業學校進修部,公立,彰化區免試入學進修部,進修部,不限,南投縣,草屯鎮,542015 南投縣草屯鎮新庄里20鄰芬草路二段736號,https://www.ttvs.ntct.edu.tw/,,機械科(夜間班):5(不限)；商業經營科(夜間班):5(不限)；資料處理科(夜間班):5(不限),15,15,請以各校當年度公告為準,國立草屯高級商工職業學校進修部以機械科、商業經營科、資料處理科為主要學習科別，課程兼顧一般科目與機械與製造、商管與數位應用專業核心，並依進修學制安排實務與技能應用課程。,國立草屯高級商工職業學校進修部的實作學習依機械科、商業經營科、資料處理科配置專業實習與專題實作，重點放在機械與製造、商管與數位應用技能操作、作品製作與成果呈現。,國立草屯高級商工職業學校進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,國立草屯高級商工職業學校進修部：可搭臺中往草屯的客運至草屯轉運站，再轉乘行經芬草路的公車，在草屯商工周邊下車後步行到校。,國立草屯高級商工職業學校進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8D%89%E5%B1%AF%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20542015%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E6%96%B0%E5%BA%84%E9%87%8C20%E9%84%B0%E8%8A%AC%E8%8D%89%E8%B7%AF%E4%BA%8C%E6%AE%B5736%E8%99%9F,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8D%89%E5%B1%AF%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20542015%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E6%96%B0%E5%BA%84%E9%87%8C20%E9%84%B0%E8%8A%AC%E8%8D%89%E8%B7%AF%E4%BA%8C%E6%AE%B5736%E8%99%9F,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,2026-09-08
,081311,南投縣私立五育高中,私立,彰化區免試入學日間部,高職,不限,南投縣,南投市,540 南投縣南投市樂利路200號,https://www.wu-yu.ntct.edu.tw/,,美容科:5(不限)；照顧服務科(產特):5(不限)；多媒體動畫科:5(不限),15,15,請以各校當年度公告為準,南投縣私立五育高中：南投縣私立五育高級中學依美容科、照顧服務科、多媒體動畫科規劃專業課程，學習涵蓋設計與藝術、家政與照護，並配置專業科目、實習科目、技能應用與專題實作。,南投縣私立五育高中：南投縣私立五育高級中學各專業科別安排實習操作與專題實作，內容對應設計與藝術、家政與照護，並結合設備操作、技能訓練、作品製作或成果發表。,南投縣私立五育高中：南投縣私立五育高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,南投縣私立五育高中：可搭往南投市區的客運至南投轉運站，再轉乘市區公車至樂利路、五育高中周邊後步行到校。,南投縣私立五育高中：南投縣私立五育高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%8D%97%E6%8A%95%E7%B8%A3%E7%A7%81%E7%AB%8B%E4%BA%94%E8%82%B2%E9%AB%98%E4%B8%AD%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E6%A8%82%E5%88%A9%E8%B7%AF200%E8%99%9F,https://www.wu-yu.ntct.edu.tw,https://www.wu-yu.ntct.edu.tw,https://www.wu-yu.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%8D%97%E6%8A%95%E7%B8%A3%E7%A7%81%E7%AB%8B%E4%BA%94%E8%82%B2%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E6%A8%82%E5%88%A9%E8%B7%AF200%E8%99%9F,https://www.wu-yu.ntct.edu.tw,https://www.wu-yu.ntct.edu.tw,https://www.wu-yu.ntct.edu.tw,2026-09-08
,081313,私立弘明實驗高中,私立,彰化區免試入學日間部,高中,不限,南投縣,名間鄉,551 南投縣名間鄉東湖村大老巷102號,https://sites.google.com/hmhs.ntct.edu.tw/web2025,,普通科:2(不限),2,2,請以各校當年度公告為準,私立弘明實驗高中：南投縣私立弘明實驗高級中等學校普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,私立弘明實驗高中：南投縣私立弘明實驗高級中等學校的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,私立弘明實驗高中：南投縣私立弘明實驗高級中等學校的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,私立弘明實驗高中：可搭臺鐵集集線至濁水站，再轉乘名間地區公車或短程接駁前往東湖村大老巷校址。,私立弘明實驗高中：南投縣私立弘明實驗高級中等學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%BC%98%E6%98%8E%E5%AF%A6%E9%A9%97%E9%AB%98%E4%B8%AD%20551%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%90%8D%E9%96%93%E9%84%89%E6%9D%B1%E6%B9%96%E6%9D%91%E5%A4%A7%E8%80%81%E5%B7%B7102%E8%99%9F,http://www.holdmean.org.tw,http://www.holdmean.org.tw,http://www.holdmean.org.tw,https://www.google.com/maps/search/?api=1&query=%E5%8D%97%E6%8A%95%E7%B8%A3%E7%A7%81%E7%AB%8B%E5%BC%98%E6%98%8E%E5%AF%A6%E9%A9%97%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20551%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%90%8D%E9%96%93%E9%84%89%E6%9D%B1%E6%B9%96%E6%9D%91%E5%A4%A7%E8%80%81%E5%B7%B7102%E8%99%9F,http://www.holdmean.org.tw,http://www.holdmean.org.tw,http://www.holdmean.org.tw,2026-09-08
,081409,同德學校財團法人南投縣同德高級中等學校,私立,彰化區免試入學日間部,綜高,不限,南投縣,草屯鎮,542 南投縣草屯鎮中正路培英巷8號,https://www.tdvs.ntct.edu.tw/,,普通科:6(不限)；餐飲管理科:4(不限)；烘焙科:2(不限),12,12,請以各校當年度公告為準,同德學校財團法人南投縣同德高級中等學校同時提供普通／綜合高中學習與餐飲管理科、烘焙科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展餐旅與服務實務能力。,同德學校財團法人南投縣同德高級中等學校普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排餐旅與服務實習與專題實作，形成研究與技能並行的實作學習。,同德學校財團法人南投縣同德高級中等學校的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,同德學校財團法人南投縣同德高級中等學校：可搭臺中往草屯方向客運至草屯轉運站，再轉乘行經中正路的公車，在培英巷校址周邊下車後步行到校。,同德學校財團法人南投縣同德高級中等學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%90%8C%E5%BE%B7%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E5%8D%97%E6%8A%95%E7%B8%A3%E5%90%8C%E5%BE%B7%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20542%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF%E5%9F%B9%E8%8B%B1%E5%B7%B78%E8%99%9F,https://www.tdhs.ntct.edu.tw,https://www.tdhs.ntct.edu.tw,https://www.tdhs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%90%8C%E5%BE%B7%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E5%8D%97%E6%8A%95%E7%B8%A3%E5%90%8C%E5%BE%B7%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20542%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF%E5%9F%B9%E8%8B%B1%E5%B7%B78%E8%99%9F,https://www.tdhs.ntct.edu.tw,https://www.tdhs.ntct.edu.tw,https://www.tdhs.ntct.edu.tw,2026-09-08
